Date,Close,High,Low,Open,Volume
2020-02-21,1.0099999904632568,1.0449999570846558,0.9975000023841858,1.0299999713897705,6782800
2020-02-24,0.925000011920929,0.9825000166893005,0.925000011920929,0.9750000238418579,14265200
2020-02-25,0.8899999856948853,0.9474999904632568,0.887499988079071,0.9424999952316284,17791600
2020-02-26,0.8475000262260437,0.9049999713897705,0.8399999737739563,0.8949999809265137,18899200
2020-02-27,0.8675000071525574,0.9075000286102295,0.7950000166893005,0.8075000047683716,15518000
2020-02-28,0.8999999761581421,0.9300000071525574,0.8349999785423279,0.8349999785423279,18768800
2020-03-02,0.9574999809265137,0.9624999761581421,0.8475000262260437,0.8999999761581421,12833600
2020-03-03,0.9075000286102295,0.9725000262260437,0.875,0.9700000286102295,17130000
2020-03-04,0.9424999952316284,0.9574999809265137,0.8650000095367432,0.9275000095367432,17030400
2020-03-05,0.9900000095367432,0.9975000023841858,0.8974999785423279,0.925000011920929,14397600
2020-03-06,0.9800000190734863,1.0175000429153442,0.9399999976158142,0.9599999785423279,8387200
2020-03-09,0.925000011920929,0.9925000071525574,0.875,0.8974999785423279,10928000
2020-03-10,1.0575000047683716,1.065000057220459,0.949999988079071,0.9850000143051147,19452800
2020-03-11,1.034999966621399,1.0625,1.0,1.034999966621399,17656400
2020-03-12,0.9950000047683716,1.0099999904632568,0.8700000047683716,0.925000011920929,20493600
2020-03-13,1.1475000381469727,1.162500023841858,0.9624999761581421,1.0325000286102295,23148800
2020-03-16,1.0924999713897705,1.1425000429153442,0.9750000238418579,0.9825000166893005,19466800
2020-03-17,1.0575000047683716,1.162500023841858,1.027500033378601,1.100000023841858,14248800
2020-03-18,0.9424999952316284,1.0625,0.875,1.024999976158142,14606800
2020-03-19,1.0475000143051147,1.0499999523162842,0.887499988079071,0.9275000095367432,20158000
2020-03-20,0.9399999976158142,1.0199999809265137,0.9125000238418579,1.0199999809265137,30888800
2020-03-23,0.9524999856948853,0.9649999737739563,0.875,0.8949999809265137,24039200
2020-03-24,1.0399999618530273,1.0525000095367432,0.9725000262260437,0.987500011920929,27222400
2020-03-25,1.0425000190734863,1.122499942779541,1.0099999904632568,1.037500023841858,14368400
2020-03-26,1.1024999618530273,1.1775000095367432,1.059999942779541,1.059999942779541,24742800
2020-03-27,1.0549999475479126,1.2725000381469727,1.037500023841858,1.2350000143051147,28099200
2020-03-30,0.9125000238418579,1.0674999952316284,0.9125000238418579,1.0549999475479126,13402400
2020-03-31,0.875,0.949999988079071,0.875,0.9075000286102295,9203600
2020-04-01,0.8125,0.8725000023841858,0.7799999713897705,0.862500011920929,18274800
2020-04-02,0.7124999761581421,0.8374999761581421,0.7124999761581421,0.8149999976158142,16257200
2020-04-03,0.699999988079071,0.7350000143051147,0.6424999833106995,0.7124999761581421,15321600
2020-04-06,0.7724999785423279,0.800000011920929,0.7074999809265137,0.7149999737739563,13362000
2020-04-07,0.8174999952316284,0.8600000143051147,0.7749999761581421,0.8475000262260437,11347600
2020-04-08,0.8525000214576721,0.9175000190734863,0.800000011920929,0.8075000047683716,11538000
2020-04-09,0.9725000262260437,1.0625,0.8725000023841858,0.8999999761581421,23634400
2020-04-13,1.184999942779541,1.190000057220459,1.0399999618530273,1.0625,27378000
2020-04-14,1.4874999523162842,1.6174999475479126,1.284999966621399,1.3025000095367432,54026400
2020-04-15,1.3174999952316284,1.4175000190734863,1.225000023841858,1.4149999618530273,29999600
2020-04-16,1.2575000524520874,1.3600000143051147,1.2200000286102295,1.2799999713897705,13487600
2020-04-17,1.2200000286102295,1.3200000524520874,1.1074999570846558,1.3049999475479126,22612800
2020-04-20,1.402500033378601,1.475000023841858,1.1950000524520874,1.212499976158142,24340000
2020-04-21,1.1950000524520874,1.3250000476837158,1.190000057220459,1.3075000047683716,16568400
2020-04-22,1.222499966621399,1.2925000190734863,1.2074999809265137,1.284999966621399,10711200
2020-04-23,1.1749999523162842,1.222499966621399,1.1449999809265137,1.1875,9063600
2020-04-24,1.1924999952316284,1.212499976158142,1.1649999618530273,1.1950000524520874,8944800
2020-04-27,1.4550000429153442,1.497499942779541,1.2024999856948853,1.212499976158142,29100400
2020-04-28,1.409999966621399,1.5099999904632568,1.2649999856948853,1.4800000190734863,20800800
2020-04-29,1.5099999904632568,1.5225000381469727,1.3624999523162842,1.4574999809265137,13478400
2020-04-30,1.4325000047683716,1.4950000047683716,1.409999966621399,1.4674999713897705,8693200
2020-05-01,1.5125000476837158,1.5449999570846558,1.3624999523162842,1.412500023841858,16022400
2020-05-04,1.3700000047683716,1.4824999570846558,1.350000023841858,1.4600000381469727,16272400
2020-05-05,1.347499966621399,1.4075000286102295,1.337499976158142,1.3875000476837158,8423600
2020-05-06,1.2324999570846558,1.350000023841858,1.225000023841858,1.350000023841858,13478400
2020-05-07,1.2174999713897705,1.2324999570846558,1.162500023841858,1.2074999809265137,10003200
2020-05-08,1.2450000047683716,1.2975000143051147,1.2050000429153442,1.2200000286102295,9410400
2020-05-11,1.190000057220459,1.2400000095367432,1.1875,1.2300000190734863,6796800
2020-05-12,1.1349999904632568,1.2300000190734863,1.1150000095367432,1.1950000524520874,10556800
2020-05-13,1.0525000095367432,1.1349999904632568,1.0175000429153442,1.1349999904632568,11531600
2020-05-14,1.0325000286102295,1.0475000143051147,0.9900000095367432,1.037500023841858,8019600
2020-05-15,1.0549999475479126,1.1124999523162842,1.0099999904632568,1.0125000476837158,7762400
2020-05-18,1.1449999809265137,1.1575000286102295,1.090000033378601,1.100000023841858,9456800
2020-05-19,1.1100000143051147,1.1875,1.0924999713897705,1.1449999809265137,7362800
2020-05-20,1.1074999570846558,1.1725000143051147,1.0850000381469727,1.125,10174400
2020-05-21,1.1100000143051147,1.162500023841858,1.100000023841858,1.1124999523162842,7887600
2020-05-22,1.0449999570846558,1.122499942779541,1.0325000286102295,1.1150000095367432,9519600
2020-05-26,1.1050000190734863,1.152500033378601,1.0824999809265137,1.0850000381469727,14182800
2020-05-27,1.1725000143051147,1.1775000095367432,1.090000033378601,1.1425000429153442,12586400
2020-05-28,1.0824999809265137,1.190000057220459,1.0750000476837158,1.1875,8735600
2020-05-29,1.0149999856948853,1.1050000190734863,1.0125000476837158,1.0824999809265137,15846800
2020-06-01,1.0325000286102295,1.090000033378601,1.0049999952316284,1.0299999713897705,10446400
2020-06-02,1.0449999570846558,1.0774999856948853,1.0149999856948853,1.0674999952316284,9477600
2020-06-03,1.1100000143051147,1.1299999952316284,1.0499999523162842,1.059999942779541,12149600
2020-06-04,1.1174999475479126,1.1799999475479126,1.0924999713897705,1.1100000143051147,14057200
2020-06-05,1.034999966621399,1.1024999618530273,1.0225000381469727,1.0724999904632568,25097600
2020-06-08,1.252500057220459,1.284999966621399,1.0674999952316284,1.0700000524520874,40534800
2020-06-09,1.2400000095367432,1.25,1.1375000476837158,1.25,32293600
2020-06-10,1.2675000429153442,1.3825000524520874,1.1699999570846558,1.1950000524520874,42425600
2020-06-11,1.0924999713897705,1.225000023841858,1.0449999570846558,1.159999966621399,24944000
2020-06-12,1.1799999475479126,1.1950000524520874,1.097499966621399,1.149999976158142,17512800
2020-06-15,1.1725000143051147,1.1924999952316284,1.1050000190734863,1.125,15636000
2020-06-16,1.159999966621399,1.2374999523162842,1.127500057220459,1.2374999523162842,12485200
2020-06-17,1.190000057220459,1.2074999809265137,1.1325000524520874,1.1349999904632568,14374000
2020-06-18,1.2374999523162842,1.2374999523162842,1.162500023841858,1.1675000190734863,13695200
2020-06-19,1.2200000286102295,1.2699999809265137,1.1725000143051147,1.2374999523162842,29466400
2020-06-22,1.2174999713897705,1.2374999523162842,1.1799999475479126,1.1974999904632568,12715600
2020-06-23,1.2074999809265137,1.247499942779541,1.2000000476837158,1.2374999523162842,12821600
2020-06-24,1.1024999618530273,1.2100000381469727,1.0950000286102295,1.2074999809265137,11904800
2020-06-25,1.1150000095367432,1.1349999904632568,1.0750000476837158,1.0824999809265137,9803200
2020-06-26,1.087499976158142,1.125,1.0674999952316284,1.1200000047683716,15204800
2020-06-29,1.0950000286102295,1.1299999952316284,1.0750000476837158,1.087499976158142,8524800
2020-06-30,1.0850000381469727,1.127500057220459,1.0499999523162842,1.0824999809265137,15556000
2020-07-01,1.1100000143051147,1.125,1.0774999856948853,1.0774999856948853,9214800
2020-07-02,1.0724999904632568,1.127500057220459,1.0724999904632568,1.122499942779541,7550400
2020-07-06,1.059999942779541,1.0850000381469727,1.0475000143051147,1.0774999856948853,8563600
2020-07-07,1.0225000381469727,1.0625,1.0149999856948853,1.0499999523162842,9826400
2020-07-08,1.065000057220459,1.0724999904632568,1.0075000524520874,1.024999976158142,8211200
2020-07-09,1.0525000095367432,1.0800000429153442,1.0325000286102295,1.0674999952316284,7970400
2020-07-10,1.0850000381469727,1.0950000286102295,1.0449999570846558,1.0499999523162842,5643200
2020-07-13,1.065000057220459,1.1375000476837158,1.065000057220459,1.087499976158142,16864800
2020-07-14,1.0199999809265137,1.0774999856948853,1.0175000429153442,1.0549999475479126,9046400
2020-07-15,1.0475000143051147,1.0724999904632568,1.0325000286102295,1.0325000286102295,5896400
2020-07-16,1.0425000190734863,1.0499999523162842,1.0225000381469727,1.0475000143051147,5320400
2020-07-17,0.9900000095367432,1.0575000047683716,0.9850000143051147,1.0399999618530273,12263600
2020-07-20,0.9624999761581421,1.0149999856948853,0.9424999952316284,0.987500011920929,13604400
2020-07-21,1.002500057220459,1.0225000381469727,0.9700000286102295,0.9750000238418579,13351600
2020-07-22,1.027500033378601,1.0299999713897705,0.9800000190734863,1.0049999952316284,10094000
2020-07-23,1.027500033378601,1.0774999856948853,1.0149999856948853,1.0225000381469727,12948800
2020-07-24,1.0075000524520874,1.0575000047683716,1.002500057220459,1.0149999856948853,8863600
2020-07-27,1.002500057220459,1.0299999713897705,0.987500011920929,1.0049999952316284,9890800
2020-07-28,0.9850000143051147,1.0125000476837158,0.9800000190734863,0.9900000095367432,18221600
2020-07-29,1.0149999856948853,1.0449999570846558,0.9800000190734863,0.9850000143051147,11518400
2020-07-30,1.024999976158142,1.0575000047683716,0.9925000071525574,1.0,9594000
2020-07-31,1.002500057220459,1.0399999618530273,0.9975000023841858,1.0149999856948853,7517600
2020-08-03,1.037500023841858,1.0625,1.0,1.0075000524520874,10070400
2020-08-04,1.1074999570846558,1.184999942779541,1.0325000286102295,1.0325000286102295,41445600
2020-08-05,1.1575000286102295,1.190000057220459,1.0625,1.125,19677200
2020-08-06,1.1074999570846558,1.1649999618530273,1.0950000286102295,1.149999976158142,7604800
2020-08-07,1.0399999618530273,1.100000023841858,1.0149999856948853,1.097499966621399,13364400
2020-08-10,1.0824999809265137,1.1425000429153442,1.0449999570846558,1.0499999523162842,18247200
2020-08-11,1.087499976158142,1.1425000429153442,1.0850000381469727,1.1074999570846558,12555200
2020-08-12,1.1299999952316284,1.1575000286102295,1.090000033378601,1.100000023841858,12230400
2020-08-13,1.159999966621399,1.1775000095367432,1.125,1.1299999952316284,8513200
2020-08-14,1.1875,1.2074999809265137,1.1375000476837158,1.149999976158142,13897600
2020-08-17,1.1575000286102295,1.1950000524520874,1.1399999856948853,1.1950000524520874,9484000
2020-08-18,1.2024999856948853,1.2174999713897705,1.1074999570846558,1.152500033378601,15337600
2020-08-19,1.1799999475479126,1.2100000381469727,1.159999966621399,1.2000000476837158,10450400
2020-08-20,1.152500033378601,1.1699999570846558,1.127500057220459,1.1549999713897705,9764800
2020-08-21,1.2575000524520874,1.399999976158142,1.149999976158142,1.149999976158142,42570400
2020-08-24,1.2174999713897705,1.2825000286102295,1.1399999856948853,1.274999976158142,18341600
2020-08-25,1.2450000047683716,1.3125,1.2200000286102295,1.2200000286102295,11994800
2020-08-26,1.277500033378601,1.3049999475479126,1.2300000190734863,1.2424999475479126,11118800
2020-08-27,1.3125,1.3450000286102295,1.2549999952316284,1.277500033378601,13537600
2020-08-28,1.347499966621399,1.3925000429153442,1.3049999475479126,1.3250000476837158,16947600
2020-08-31,1.6699999570846558,1.787500023841858,1.4225000143051147,1.4424999952316284,151904000
2020-09-01,1.912500023841858,1.9550000429153442,1.6924999952316284,1.8250000476837158,92634400
2020-09-02,1.9275000095367432,2.012500047683716,1.777500033378601,1.9500000476837158,52044400
2020-09-03,1.9550000429153442,2.112499952316284,1.809999942779541,1.9700000286102295,57378000
2020-09-04,1.912500023841858,1.9800000190734863,1.7925000190734863,1.9450000524520874,30648000
2020-09-08,1.9249999523162842,2.069999933242798,1.8700000047683716,1.8875000476837158,39266400
2020-09-09,1.837499976158142,1.997499942779541,1.8274999856948853,1.9900000095367432,36272400
2020-09-10,1.5575000047683716,1.7374999523162842,1.5475000143051147,1.662500023841858,62233200
2020-09-11,1.5225000381469727,1.5824999809265137,1.4674999713897705,1.565000057220459,24244800
2020-09-14,1.7274999618530273,1.75,1.6074999570846558,1.7000000476837158,40476000
2020-09-15,1.7725000381469727,1.815000057220459,1.6725000143051147,1.715000033378601,22974000
2020-09-16,2.1700000762939453,2.259999990463257,1.7575000524520874,1.7575000524520874,77025200
2020-09-17,2.299999952316284,2.442500114440918,2.1024999618530273,2.1424999237060547,68106800
2020-09-18,2.367500066757202,2.442500114440918,2.2274999618530273,2.299999952316284,69630000
2020-09-21,2.1875,2.4000000953674316,2.0950000286102295,2.3375000953674316,30559200
2020-09-22,2.640000104904175,2.7925000190734863,2.4749999046325684,2.612499952316284,139010000
2020-09-23,2.509999990463257,2.7149999141693115,2.4800000190734863,2.6500000953674316,42604800
2020-09-24,2.2850000858306885,2.452500104904175,2.252500057220459,2.427500009536743,31755200
2020-09-25,2.505000114440918,2.5450000762939453,2.2750000953674316,2.297499895095825,30060800
2020-09-28,2.5225000381469727,2.565000057220459,2.387500047683716,2.5399999618530273,27057200
2020-09-29,2.5875000953674316,2.6624999046325684,2.4825000762939453,2.5,20950400
2020-09-30,2.549999952316284,2.690000057220459,2.515000104904175,2.5625,24316000
2020-10-01,2.442500114440918,2.5625,2.422499895095825,2.5225000381469727,18216400
2020-10-02,2.3475000858306885,2.444999933242798,2.325000047683716,2.3450000286102295,17362000
2020-10-05,2.365000009536743,2.3975000381469727,2.3125,2.359999895095825,11220000
2020-10-06,2.2825000286102295,2.4600000381469727,2.2750000953674316,2.390000104904175,18141600
2020-10-07,2.3399999141693115,2.390000104904175,2.2925000190734863,2.307499885559082,13234400
2020-10-08,3.372499942779541,3.4100000858306885,2.297499895095825,2.384999990463257,305814400
2020-10-09,3.005000114440918,3.700000047683716,2.9749999046325684,3.2074999809265137,308611200
2020-10-12,2.950000047683716,3.192500114440918,2.8499999046325684,2.9149999618530273,94622800
2020-10-13,2.9700000286102295,3.1050000190734863,2.9124999046325684,2.932499885559082,40718800
2020-10-14,3.0625,3.1700000762939453,3.012500047683716,3.1675000190734863,43045600
2020-10-15,3.4574999809265137,3.7750000953674316,2.997499942779541,2.997499942779541,159579200
2020-10-16,3.327500104904175,3.4749999046325684,3.2699999809265137,3.442500114440918,46606400
2020-10-19,3.4774999618530273,3.625,3.3450000286102295,3.359999895095825,52676400
2020-10-20,3.4649999141693115,3.5350000858306885,3.4175000190734863,3.507499933242798,26416000
2020-10-21,3.5250000953674316,3.6050000190734863,3.450000047683716,3.4749999046325684,21447600
2020-10-22,3.7274999618530273,3.9674999713897705,3.547499895095825,3.549999952316284,64848800
2020-10-23,3.75,3.8450000286102295,3.637500047683716,3.762500047683716,26029200
2020-10-26,3.362499952316284,3.862499952316284,3.315000057220459,3.7325000762939453,53505200
2020-10-27,3.172499895095825,3.427500009536743,3.0899999141693115,3.427500009536743,28924000
2020-10-28,2.9549999237060547,3.262500047683716,2.944999933242798,3.067500114440918,25554400
2020-10-29,2.932499885559082,3.0625,2.9200000762939453,2.9700000286102295,16663200
2020-10-30,2.617500066757202,2.9100000858306885,2.5899999141693115,2.9100000858306885,46187600
2020-11-02,2.6875,2.7725000381469727,2.625,2.7049999237060547,20908000
2020-11-03,2.8924999237060547,2.9649999141693115,2.6575000286102295,2.6875,29818000
2020-11-04,2.7274999618530273,2.942500114440918,2.6524999141693115,2.940000057220459,23231600
2020-11-05,2.862499952316284,2.9600000381469727,2.765000104904175,2.817500114440918,18820800
2020-11-06,2.9649999141693115,3.0425000190734863,2.8299999237060547,2.880000114440918,22072800
2020-11-09,2.872499942779541,3.2325000762939453,2.8125,3.190000057220459,24979600
2020-11-10,2.7750000953674316,2.9149999618530273,2.7074999809265137,2.875,15304000
2020-11-11,2.9375,2.987499952316284,2.802500009536743,2.875,19530400
2020-11-12,2.7825000286102295,2.9674999713897705,2.742500066757202,2.934999942779541,17413200
2020-11-13,2.752500057220459,2.887500047683716,2.75,2.8399999141693115,14143600
2020-11-16,3.015000104904175,3.1649999618530273,2.680000066757202,2.7899999618530273,39099200
2020-11-17,2.9075000286102295,2.9800000190734863,2.807499885559082,2.9124999046325684,26712800
2020-11-18,2.8924999237060547,3.009999990463257,2.890000104904175,2.950000047683716,12676800
2020-11-19,3.115000009536743,3.197499990463257,2.862499952316284,2.9000000953674316,47150400
2020-11-20,3.177500009536743,3.365000009536743,3.134999990463257,3.137500047683716,33581600
2020-11-23,3.4749999046325684,3.5299999713897705,3.1675000190734863,3.2249999046325684,38396400
2020-11-24,3.4175000190734863,3.565000057220459,3.325000047683716,3.557499885559082,28732800
2020-11-25,3.6875,3.8125,3.3550000190734863,3.4000000953674316,35440400
2020-11-27,4.019999980926514,4.184999942779541,3.7200000286102295,3.822499990463257,50016800
2020-11-30,4.139999866485596,4.855000019073486,4.139999866485596,4.542500019073486,127934000
2020-12-01,3.950000047683716,4.349999904632568,3.940000057220459,4.277500152587891,50615600
2020-12-02,4.144999980926514,4.170000076293945,3.8450000286102295,3.924999952316284,31533600
2020-12-03,4.03000020980835,4.159999847412109,3.9674999713897705,4.119999885559082,25180000
2020-12-04,4.224999904632568,4.322500228881836,4.065000057220459,4.074999809265137,35890800
2020-12-07,4.087500095367432,4.375,4.054999828338623,4.25,29545200
2020-12-08,4.235000133514404,4.302499771118164,3.9825000762939453,4.09250020980835,64480800
2020-12-09,3.4149999618530273,3.682499885559082,3.307499885559082,3.4800000190734863,97431600
2020-12-10,3.5299999713897705,3.6024999618530273,3.262500047683716,3.2799999713897705,30235600
2020-12-11,3.327500104904175,3.5,3.255000114440918,3.4774999618530273,29987600
2020-12-14,3.180000066757202,3.3575000762939453,3.0350000858306885,3.3350000381469727,40028400
2020-12-15,3.4625000953674316,3.505000114440918,3.119999885559082,3.194999933242798,32759200
2020-12-16,3.4625000953674316,3.577500104904175,3.3949999809265137,3.490000009536743,23460400
2020-12-17,3.7074999809265137,3.744999885559082,3.3975000381469727,3.490000009536743,32779600
2020-12-18,3.9075000286102295,4.074999809265137,3.7950000762939453,3.944999933242798,66475200
2020-12-21,3.882499933242798,4.087500095367432,3.819999933242798,3.952500104904175,39504400
2020-12-22,4.864999771118164,5.010000228881836,4.037499904632568,4.054999828338623,122610800
2020-12-23,5.142499923706055,5.587500095367432,4.78249979019165,5.042500019073486,103321200
2020-12-24,5.037499904632568,5.369999885559082,4.987500190734863,5.252500057220459,25048800
2020-12-28,5.247499942779541,5.492499828338623,5.087500095367432,5.327499866485596,35863600
2020-12-29,4.84499979019165,5.267499923706055,4.639999866485596,5.204999923706055,36965600
2020-12-30,4.815000057220459,5.0,4.712500095367432,4.84499979019165,23737600
2020-12-31,4.710000038146973,4.949999809265137,4.699999809265137,4.8125,27690800
2021-01-04,4.3125,4.775000095367432,4.287499904632568,4.75,40090000
2021-01-05,4.34250020980835,4.519999980926514,4.307499885559082,4.337500095367432,19846000
2021-01-06,4.590000152587891,4.744999885559082,4.332499980926514,4.335000038146973,24224800
2021-01-07,4.519999980926514,4.862500190734863,4.505000114440918,4.617499828338623,24517200
2021-01-08,4.422500133514404,4.574999809265137,4.269999980926514,4.545000076293945,25928000
2021-01-11,4.985000133514404,5.162499904632568,4.752500057220459,4.852499961853027,59632000
2021-01-12,4.987500190734863,5.099999904632568,4.829999923706055,4.989999771118164,28242800
2021-01-13,7.849999904632568,9.662500381469727,5.007500171661377,5.105000019073486,578006800
2021-01-14,9.977499961853027,10.765000343322754,8.262499809265137,9.522500038146973,374869600
2021-01-15,8.875,10.1875,8.5024995803833,9.6225004196167,187465600
2021-01-19,9.84000015258789,11.380000114440918,9.15999984741211,10.387499809265137,298887600
2021-01-20,9.779999732971191,10.297499656677246,9.015000343322754,9.342499732971191,133887200
2021-01-21,10.757499694824219,11.1875,9.25,9.807499885559082,224867600
2021-01-22,16.252500534057617,19.190000534057617,10.579999923706055,10.647500038146973,788631600
2021-01-25,19.197500228881836,39.79499816894531,15.282500267028809,24.1825008392334,711496000
2021-01-26,36.994998931884766,37.5,20.049999237060547,22.139999389648438,714352000
2021-01-27,86.87750244140625,95.0,62.25,88.7074966430664,373586800
2021-01-28,48.400001525878906,120.75,28.0625,66.25,235263200
2021-01-29,81.25,103.49500274658203,62.5,94.92749786376953,202264400
2021-02-01,56.25,80.5,53.0,79.13999938964844,149528800
2021-02-02,22.5,39.5,18.55500030517578,35.189998626708984,312732400
2021-02-03,23.102500915527344,28.350000381469727,21.3125,28.002500534057617,170794000
2021-02-04,13.375,22.875,13.332500457763672,22.797500610351562,249709200
2021-02-05,15.942500114440918,23.75,12.772500038146973,13.510000228881836,325380000
2021-02-08,15.0,18.165000915527344,14.505000114440918,18.102500915527344,102749200
2021-02-09,12.577500343322754,14.25,11.630000114440918,14.15250015258789,107372400
2021-02-10,12.800000190734863,15.707500457763672,11.637499809265137,12.692500114440918,145820000
2021-02-11,12.774999618530273,13.829999923706055,12.055000305175781,12.5024995803833,52226800
2021-02-12,13.100000381469727,13.8100004196167,12.012499809265137,12.6875,58293200
2021-02-16,12.3774995803833,13.375,12.260000228881836,13.164999961853027,32700000
2021-02-17,11.484999656677246,12.797499656677246,11.140000343322754,12.442500114440918,36747200
2021-02-18,10.172499656677246,12.217499732971191,10.162500381469727,12.1225004196167,95962400
2021-02-19,10.147500038146973,10.97249984741211,9.625,10.319999694824219,59312800
2021-02-22,11.5,12.1274995803833,10.600000381469727,11.672499656677246,77904000
2021-02-23,11.242500305175781,11.557499885559082,10.0,11.242500305175781,30260800
2021-02-24,22.927499771118164,22.927499771118164,11.175000190734863,11.175000190734863,332446800
2021-02-25,27.1825008392334,46.16999816894531,25.25,42.38999938964844,601235200
2021-02-26,25.434999465942383,35.724998474121094,21.5,29.364999771118164,368776800
2021-03-01,30.100000381469727,33.497501373291016,24.99250030517578,26.135000228881836,199176000
2021-03-02,29.545000076293945,33.29999923706055,28.049999237060547,29.232500076293945,135132000
2021-03-03,31.045000076293945,31.9375,28.280000686645508,30.627500534057617,77095600
2021-03-04,33.087501525878906,36.967498779296875,28.825000762939453,31.25,130427600
2021-03-05,34.435001373291016,37.88249969482422,31.875,32.04249954223633,122934800
2021-03-08,48.625,52.717498779296875,36.525001525878906,38.72249984741211,254262400
2021-03-09,61.724998474121094,62.462501525878906,52.127498626708984,54.4275016784668,156397200
2021-03-10,66.25,87.125,43.0,67.35749816894531,286282400
2021-03-11,65.0,70.375,58.150001525878906,60.40999984741211,113250000
2021-03-12,66.125,73.875,65.56749725341797,68.75,103383600
2021-03-15,55.03499984741211,70.75,51.5,69.37999725341797,96401600
2021-03-16,52.04249954223633,55.17499923706055,43.087501525878906,50.790000915527344,141691600
2021-03-17,52.45249938964844,57.86750030517578,51.0,54.459999084472656,65926400
2021-03-18,50.4375,54.720001220703125,48.912498474121094,53.5,47059600
2021-03-19,50.067501068115234,56.75,45.665000915527344,48.932498931884766,98709200
2021-03-22,48.622501373291016,52.59000015258789,46.54999923706055,51.314998626708984,40246000
2021-03-23,45.4375,50.4375,44.38750076293945,49.375,57716400
2021-03-24,30.084999084472656,41.74250030517578,29.655000686645508,39.494998931884766,96711600
2021-03-25,45.9375,46.875,29.225000381469727,30.872499465942383,203849200
2021-03-26,45.25,54.73249816894531,40.814998626708984,49.41999816894531,149722800
2021-03-29,45.32500076293945,48.47999954223633,43.377498626708984,45.1875,40168800
2021-03-30,48.6150016784668,51.07500076293945,45.5,46.875,68379600
2021-03-31,47.45500183105469,49.8650016784668,46.77750015258789,49.375,33575200
2021-04-01,47.86249923706055,49.24250030517578,45.900001525878906,48.34000015258789,37337200
2021-04-05,46.73749923706055,48.75,41.20249938964844,42.75,56282000
2021-04-06,46.125,48.0,45.88999938964844,46.3025016784668,24873200
2021-04-07,44.49250030517578,46.125,44.02750015258789,45.80500030517578,19073200
2021-04-08,42.564998626708984,46.470001220703125,41.07500076293945,46.470001220703125,40189600
2021-04-09,39.59000015258789,42.89500045776367,38.25,42.42499923706055,37849600
2021-04-12,35.272499084472656,40.974998474121094,33.752498626708984,39.52750015258789,66734400
